,dt,open,close,high,low,vol,cje,zxj,Code,JW_5,JW_30,DI_5min,DING_5min,DI_30min,DING_30min,volume,icon_1,icon_2,icon_11,icon_12,icon_13,icon_34,icon_35,icon_38,icon_39,icon_41,buy_signal,sell_signal
2351,2023-01-11 22:43:00,121.17,121.43,121.43,121.17,903968,903968,903968,分时图,105.57926589911979,81.64564097352735,0,1,0,0,903968,0,0,0,0,0,0,0,0,0,0,0,0
2352,2023-01-11 22:44:00,121.5,121.2,121.72,121.2,1040784,1040784,1040784,分时图,105.57926589911979,81.64564097352735,0,1,0,0,1040784,0,0,0,0,0,0,0,0,0,0,0,0
2353,2023-01-11 22:45:00,121.04,121.15,121.54,121.04,984184,984184,984184,分时图,105.57926589911979,81.64564097352735,0,1,0,0,984184,0,0,0,0,0,0,0,0,0,0,0,0
2354,2023-01-11 22:46:00,121.3,121.13,121.3,120.73,948978,948978,948978,分时图,105.57926589911979,81.64564097352735,0,1,0,0,948978,0,0,0,0,0,0,0,0,0,0,0,0
2355,2023-01-11 22:47:00,121.19,121.13,121.19,120.96,502844,502844,502844,分时图,105.53634059260565,81.64564097352735,0,1,0,0,502844,0,0,0,0,0,0,0,0,0,0,0,0
2356,2023-01-11 22:48:00,121.17,120.93,121.28,120.93,621096,621096,621096,分时图,105.53634059260565,81.64564097352735,0,1,0,0,621096,0,0,0,0,0,0,0,0,0,0,0,0
2357,2023-01-11 22:49:00,121.26,121.28,121.7,121.26,735562,735562,735562,分时图,105.53634059260565,81.64564097352735,0,1,0,0,735562,0,0,0,0,0,0,0,0,0,0,0,0
2358,2023-01-11 22:50:00,121.29,121.34,121.34,121.14,409472,409472,409472,分时图,105.53634059260565,81.64564097352735,0,1,0,0,409472,0,0,0,0,0,0,0,0,0,0,0,0
2359,2023-01-11 22:51:00,121.28,121.72,121.82,121.28,754884,754884,754884,分时图,105.53634059260565,81.64564097352735,0,1,0,0,754884,0,0,0,0,0,0,0,0,0,0,0,0
2360,2023-01-11 22:52:00,121.77,121.66,121.77,121.4,525932,525932,525932,分时图,105.37584361417628,81.64564097352735,0,1,0,0,525932,0,0,0,0,0,0,0,0,0,0,0,0
2361,2023-01-11 22:53:00,121.6,121.5,121.6,121.21,587558,587558,587558,分时图,105.37584361417628,81.64564097352735,0,1,0,0,587558,0,0,0,0,0,0,0,0,0,0,0,0
2362,2023-01-11 22:54:00,121.57,121.25,121.68,121.25,536294,536294,536294,分时图,105.37584361417628,81.64564097352735,0,1,0,0,536294,0,0,0,0,0,0,0,0,0,0,0,0
2363,2023-01-11 22:55:00,121.4,121.37,121.46,121.35,386904,386904,386904,分时图,105.37584361417628,81.64564097352735,0,1,0,0,386904,0,0,0,0,0,0,0,0,0,0,0,0
2364,2023-01-11 22:56:00,121.35,121.73,121.98,121.35,1123858,1123858,1123858,分时图,105.37584361417628,81.64564097352735,0,1,0,0,1123858,0,0,0,0,0,0,0,0,0,0,0,0
2365,2023-01-11 22:57:00,121.84,122.3,122.3,121.84,800706,800706,800706,分时图,106.57188371931451,81.64564097352735,0,1,0,0,800706,0,0,0,0,0,0,0,0,0,0,0,0
2366,2023-01-11 22:58:00,122.55,122.28,122.55,122.14,938396,938396,938396,分时图,106.57188371931451,81.64564097352735,0,1,0,0,938396,0,0,0,0,0,0,0,0,0,0,0,0
2367,2023-01-11 22:59:00,121.92,121.64,122.04,121.45,1038452,1038452,1038452,分时图,106.57188371931451,81.64564097352735,0,1,0,0,1038452,0,0,0,0,0,0,0,0,0,0,0,0
2368,2023-01-11 23:00:00,121.64,122.01,122.01,121.51,653952,653952,653952,分时图,106.57188371931451,81.64564097352735,0,1,0,0,653952,0,0,0,0,0,0,0,0,0,0,0,0
2369,2023-01-11 23:01:00,122.3,122.17,122.45,122.17,984724,984724,984724,分时图,106.57188371931451,81.64564097352735,0,1,0,0,984724,0,0,0,0,0,0,0,0,0,0,0,0
2370,2023-01-11 23:02:00,121.8,122.03,122.29,121.8,870320,870320,870320,分时图,108.3975438734961,84.56371522316968,0,1,0,0,870320,0,0,0,0,0,0,0,0,0,0,0,0
2371,2023-01-11 23:03:00,122.08,122.05,122.15,122.05,343020,343020,343020,分时图,108.3975438734961,84.56371522316968,0,1,0,0,343020,0,0,0,0,0,0,0,0,0,0,0,0
2372,2023-01-11 23:04:00,122.04,122.45,122.45,122.04,708416,708416,708416,分时图,108.3975438734961,84.56371522316968,0,1,0,0,708416,0,0,0,0,0,0,0,0,0,0,0,0
2373,2023-01-11 23:05:00,122.24,122.76,122.77,122.24,1781976,1781976,1781976,分时图,108.3975438734961,84.56371522316968,0,1,0,0,1781976,0,0,0,0,0,0,0,0,0,0,0,0
2374,2023-01-11 23:06:00,122.77,123.04,123.26,122.77,1258816,1258816,1258816,分时图,108.3975438734961,84.56371522316968,0,1,0,0,1258816,0,0,0,0,0,0,0,0,0,0,0,0
2375,2023-01-11 23:07:00,123.19,123.25,123.4,123.19,979288,979288,979288,分时图,109.29141192791359,84.56371522316968,0,1,0,0,979288,0,0,0,0,0,0,0,0,0,0,0,0
2376,2023-01-11 23:08:00,123.09,123.33,123.33,122.93,871600,871600,871600,分时图,109.29141192791359,84.56371522316968,0,1,0,0,871600,0,0,0,0,0,0,0,0,0,0,0,0
2377,2023-01-11 23:09:00,123.35,123.5,123.56,123.35,1168392,1168392,1168392,分时图,109.29141192791359,84.56371522316968,0,1,0,0,1168392,0,0,0,0,0,0,0,0,0,0,0,0
2378,2023-01-11 23:10:00,123.5,123.34,123.5,123.34,637224,637224,637224,分时图,109.29141192791359,84.56371522316968,0,1,0,0,637224,0,0,0,0,0,0,0,0,0,0,0,0
2379,2023-01-11 23:11:00,123.46,123.1,123.46,123.1,723956,723956,723956,分时图,109.29141192791359,84.56371522316968,0,1,0,0,723956,0,0,0,0,0,0,0,0,0,0,0,0
2380,2023-01-11 23:12:00,123.52,123.77,123.77,123.51,1157488,1157488,1157488,分时图,111.28781719109551,84.56371522316968,0,1,0,0,1157488,0,0,0,0,0,0,0,0,0,0,0,0
2381,2023-01-11 23:13:00,123.63,123.68,123.77,123.63,621892,621892,621892,分时图,111.28781719109551,84.56371522316968,0,1,0,0,621892,0,0,0,0,0,0,0,0,0,0,0,0
2382,2023-01-11 23:14:00,123.65,123.67,123.71,123.64,531036,531036,531036,分时图,111.28781719109551,84.56371522316968,0,1,0,0,531036,0,0,0,0,0,0,0,0,0,0,0,0
2383,2023-01-11 23:15:00,123.79,123.84,123.93,123.79,1009356,1009356,1009356,分时图,111.28781719109551,84.56371522316968,0,1,0,0,1009356,0,0,0,0,0,0,0,0,0,0,0,0
2384,2023-01-11 23:16:00,123.93,124.42,124.42,123.93,1397732,1397732,1397732,分时图,111.28781719109551,84.56371522316968,0,1,0,0,1397732,0,0,0,0,0,0,0,0,0,0,0,0
2385,2023-01-11 23:17:00,124.33,124.28,124.44,124.28,945372,945372,945372,分时图,112.57627426398759,84.56371522316968,0,1,0,0,945372,0,0,0,0,0,0,0,0,0,0,0,0
2386,2023-01-11 23:18:00,124.41,124.54,124.73,124.41,1096972,1096972,1096972,分时图,112.57627426398759,84.56371522316968,0,1,0,0,1096972,0,0,0,0,0,0,0,0,0,0,0,0
2387,2023-01-11 23:19:00,124.73,124.67,124.73,124.6,637772,637772,637772,分时图,112.57627426398759,84.56371522316968,0,1,0,0,637772,0,0,0,0,0,0,0,0,0,0,0,0
2388,2023-01-11 23:20:00,124.64,124.93,124.93,124.5,1279320,1279320,1279320,分时图,112.57627426398759,84.56371522316968,0,1,0,0,1279320,0,0,0,0,0,0,0,0,0,0,0,0
2389,2023-01-11 23:21:00,124.95,125.15,125.33,124.95,1753004,1753004,1753004,分时图,112.57627426398759,84.56371522316968,0,1,0,0,1753004,0,0,0,0,0,0,0,0,0,0,0,0
2390,2023-01-11 23:22:00,125.16,125.15,125.16,125.05,879988,879988,879988,分时图,113.44459206947624,84.56371522316968,0,1,0,0,879988,0,0,0,0,0,0,0,0,0,0,0,0
2391,2023-01-11 23:23:00,125.13,125.5,125.66,125.13,1243596,1243596,1243596,分时图,113.44459206947624,84.56371522316968,0,1,0,0,1243596,0,0,0,0,0,0,0,0,0,0,0,0
2392,2023-01-11 23:24:00,125.58,125.6,125.8,125.58,1056268,1056268,1056268,分时图,113.44459206947624,84.56371522316968,0,1,0,0,1056268,0,0,0,0,0,0,0,0,0,0,0,0
2393,2023-01-11 23:25:00,125.57,125.5,125.82,125.36,1235212,1235212,1235212,分时图,113.44459206947624,84.56371522316968,0,1,0,0,1235212,0,0,0,0,0,0,0,0,0,0,0,0
2394,2023-01-11 23:26:00,125.51,125.54,125.54,125.41,771384,771384,771384,分时图,113.44459206947624,84.56371522316968,0,1,0,0,771384,0,0,0,0,0,0,0,0,0,0,0,0
2395,2023-01-11 23:27:00,125.43,125.61,125.7,125.43,753064,753064,753064,分时图,112.52792586099909,84.56371522316968,0,1,0,0,753064,0,0,0,0,0,0,0,0,0,0,0,0
2396,2023-01-11 23:28:00,125.57,125.38,125.76,125.38,959088,959088,959088,分时图,112.52792586099909,84.56371522316968,0,1,0,0,959088,0,0,0,0,0,0,0,0,0,0,0,0
2397,2023-01-11 23:29:00,125.4,125.42,125.42,125.14,960164,960164,960164,分时图,112.52792586099909,84.56371522316968,0,1,0,0,960164,0,0,0,0,0,0,0,0,0,0,0,0
2398,2023-01-11 23:30:00,125.18,125.03,125.18,125.03,592116,592116,592116,分时图,112.52792586099909,84.56371522316968,0,1,0,0,592116,0,0,0,0,0,0,0,0,0,0,0,0
2399,2023-01-11 23:31:00,124.87,124.78,124.87,124.72,959972,959972,959972,分时图,112.52792586099909,84.56371522316968,0,1,0,0,959972,0,0,0,0,0,0,0,0,0,0,0,0
2400,2023-01-11 23:32:00,124.61,124.81,124.81,124.57,800972,800972,800972,分时图,110.48625866338756,85.44637455606681,0,1,0,0,800972,0,0,0,0,0,0,0,0,0,0,0,0
2401,2023-01-11 23:33:00,124.8,124.76,124.85,124.68,592780,592780,592780,分时图,110.48625866338756,85.44637455606681,0,1,0,0,592780,0,0,0,0,0,0,0,0,0,0,0,0
2402,2023-01-11 23:34:00,124.73,124.69,124.75,124.53,574004,574004,574004,分时图,110.48625866338756,85.44637455606681,0,1,0,0,574004,0,0,0,0,0,0,0,0,0,0,0,0
2403,2023-01-11 23:35:00,124.62,124.28,124.62,124.28,707644,707644,707644,分时图,110.48625866338756,85.44637455606681,0,1,0,0,707644,0,0,0,0,0,0,0,0,0,0,0,0
2404,2023-01-11 23:36:00,124.32,124.24,124.32,124.11,874976,874976,874976,分时图,110.48625866338756,85.44637455606681,0,1,0,0,874976,0,0,0,0,0,0,0,0,0,0,0,0
2405,2023-01-11 23:37:00,124.21,123.76,124.21,123.76,1044484,1044484,1044484,分时图,107.99446742163084,85.44637455606681,0,1,0,0,1044484,0,0,0,0,0,0,0,0,0,0,0,0
2406,2023-01-11 23:38:00,123.6,123.75,123.83,123.6,817876,817876,817876,分时图,107.99446742163084,85.44637455606681,0,1,0,0,817876,0,0,0,0,0,0,0,0,0,0,0,0
2407,2023-01-11 23:39:00,123.89,123.76,123.94,123.72,677480,677480,677480,分时图,107.99446742163084,85.44637455606681,0,1,0,0,677480,0,0,0,0,0,0,0,0,0,0,0,0
2408,2023-01-11 23:40:00,123.67,123.74,123.74,123.62,543208,543208,543208,分时图,107.99446742163084,85.44637455606681,0,1,0,0,543208,0,0,0,0,0,0,0,0,0,0,0,0
2409,2023-01-11 23:41:00,123.73,123.96,123.96,123.73,535488,535488,535488,分时图,107.99446742163084,85.44637455606681,0,1,0,0,535488,0,0,0,0,0,0,0,0,0,0,0,0
2410,2023-01-11 23:42:00,123.76,123.49,123.76,123.32,1200320,1200320,1200320,分时图,104.60279791535672,85.44637455606681,0,1,0,0,1200320,0,0,0,0,0,0,0,0,0,0,0,0
2411,2023-01-11 23:43:00,123.49,123.28,123.49,123.24,566288,566288,566288,分时图,104.60279791535672,85.44637455606681,0,1,0,0,566288,0,0,0,0,0,0,0,0,0,0,0,0
2412,2023-01-11 23:44:00,123.24,123.31,123.32,123.11,701096,701096,701096,分时图,104.60279791535672,85.44637455606681,0,1,0,0,701096,0,0,0,0,0,0,0,0,0,0,0,0
2413,2023-01-11 23:45:00,123.21,123.29,123.3,123.19,461512,461512,461512,分时图,104.60279791535672,85.44637455606681,0,1,0,0,461512,0,0,0,0,0,0,0,0,0,0,0,0
2414,2023-01-11 23:46:00,123.37,123.44,123.49,123.37,671072,671072,671072,分时图,104.60279791535672,85.44637455606681,0,1,0,0,671072,0,0,0,0,0,0,0,0,0,0,0,0
2415,2023-01-11 23:47:00,123.41,123.3,123.41,123.18,538632,538632,538632,分时图,101.38503981844175,85.44637455606681,0,1,0,0,538632,0,0,0,0,0,0,0,0,0,0,0,0
2416,2023-01-11 23:48:00,123.2,123.37,123.37,123.2,290664,290664,290664,分时图,101.38503981844175,85.44637455606681,0,1,0,0,290664,0,0,0,0,0,0,0,0,0,0,0,0
2417,2023-01-11 23:49:00,123.61,123.94,123.94,123.61,1006944,1006944,1006944,分时图,101.38503981844175,85.44637455606681,0,1,0,0,1006944,0,0,0,0,0,0,0,0,0,0,0,0
2418,2023-01-11 23:50:00,123.94,123.76,123.94,123.68,672240,672240,672240,分时图,101.38503981844175,85.44637455606681,0,1,0,0,672240,0,0,0,0,0,0,0,0,0,0,0,0
2419,2023-01-11 23:51:00,123.59,123.38,123.6,123.38,566056,566056,566056,分时图,101.38503981844175,85.44637455606681,0,1,0,0,566056,0,0,0,0,0,0,0,0,0,0,0,0
2420,2023-01-11 23:52:00,123.31,123.91,123.91,123.31,672912,672912,672912,分时图,98.51956948487879,85.44637455606681,0,0,0,0,672912,0,0,0,0,0,0,0,0,0,0,0,0
2421,2023-01-11 23:53:00,123.99,123.81,123.99,123.81,715072,715072,715072,分时图,98.51956948487879,85.44637455606681,0,0,0,0,715072,0,0,0,0,0,0,0,0,0,0,0,0
2422,2023-01-11 23:54:00,123.92,123.45,123.92,123.45,624264,624264,624264,分时图,98.51956948487879,85.44637455606681,0,0,0,0,624264,0,0,0,0,0,0,0,0,0,0,0,0
2423,2023-01-11 23:55:00,123.51,123.43,123.51,123.17,682744,682744,682744,分时图,98.51956948487879,85.44637455606681,0,0,0,0,682744,0,0,0,0,0,0,0,0,0,0,0,0
2424,2023-01-11 23:56:00,123.52,123.41,123.54,123.27,445528,445528,445528,分时图,98.51956948487879,85.44637455606681,0,0,0,0,445528,0,0,0,0,0,0,0,0,0,0,0,0
2425,2023-01-11 23:57:00,123.42,122.95,123.42,122.89,853496,853496,853496,分时图,94.16510157780195,85.44637455606681,0,0,0,0,853496,0,0,0,0,0,0,0,0,0,0,0,0
2426,2023-01-11 23:58:00,122.91,122.71,122.91,122.69,640216,640216,640216,分时图,94.16510157780195,85.44637455606681,0,0,0,0,640216,0,0,0,0,0,0,0,0,0,0,0,0
2427,2023-01-11 23:59:00,122.65,122.66,122.73,122.65,546440,546440,546440,分时图,94.16510157780195,85.44637455606681,0,0,0,0,546440,0,0,0,0,0,0,0,0,0,0,0,0
2428,2023-01-11 00:00:00,122.68,122.79,122.79,122.68,377512,377512,377512,分时图,94.16510157780195,85.44637455606681,0,0,0,0,377512,0,0,0,0,0,0,0,0,0,0,0,0
2429,2023-01-11 00:01:00,122.68,122.58,122.77,122.58,453928,453928,453928,分时图,94.16510157780195,85.44637455606681,0,0,0,0,453928,0,0,0,0,0,0,0,0,0,0,0,0
2430,2023-01-11 00:02:00,122.67,122.56,122.72,122.49,694984,694984,694984,分时图,89.73407927374276,86.33794626797604,0,0,0,0,694984,0,0,0,0,0,0,0,0,0,0,0,0
2431,2023-01-11 00:03:00,122.54,122.45,122.56,122.45,554032,554032,554032,分时图,89.73407927374276,86.33794626797604,0,0,0,0,554032,0,0,0,0,0,0,0,0,0,0,0,0
2432,2023-01-11 00:04:00,122.45,122.49,122.57,122.37,553464,553464,553464,分时图,89.73407927374276,86.33794626797604,0,0,0,0,553464,0,0,0,0,0,0,0,0,0,0,0,0
2433,2023-01-11 00:05:00,122.48,122.35,122.57,122.34,408832,408832,408832,分时图,89.73407927374276,86.33794626797604,0,0,0,0,408832,0,0,0,0,0,0,0,0,0,0,0,0
2434,2023-01-11 00:06:00,122.45,122.34,122.45,122.26,448560,448560,448560,分时图,89.73407927374276,86.33794626797604,0,0,0,0,448560,0,0,0,0,0,0,0,0,0,0,0,0
2435,2023-01-11 00:07:00,122.34,122.54,122.6,122.34,420616,420616,420616,分时图,86.17040467076006,86.33794626797604,0,0,0,0,420616,0,0,0,0,0,0,0,0,0,0,0,0
2436,2023-01-11 00:08:00,122.63,122.71,122.8,122.63,459040,459040,459040,分时图,86.17040467076006,86.33794626797604,0,0,0,0,459040,0,0,0,0,0,0,0,0,0,0,0,0
2437,2023-01-11 00:09:00,122.61,122.47,122.65,122.47,389504,389504,389504,分时图,86.17040467076006,86.33794626797604,0,0,0,0,389504,0,0,0,0,0,0,0,0,0,0,0,0
2438,2023-01-11 00:10:00,122.47,122.49,122.57,122.47,252680,252680,252680,分时图,86.17040467076006,86.33794626797604,0,0,0,0,252680,0,0,0,0,0,0,0,0,0,0,0,0
2439,2023-01-11 00:11:00,122.37,122.54,122.54,122.27,486280,486280,486280,分时图,86.17040467076006,86.33794626797604,0,0,0,0,486280,0,0,0,0,0,0,0,0,0,0,0,0
2440,2023-01-11 00:12:00,122.23,122.11,122.31,122.1,685648,685648,685648,分时图,83.51419924156437,86.33794626797604,0,0,0,0,685648,0,0,0,0,0,0,0,0,0,0,0,0
2441,2023-01-11 00:13:00,122.14,122.36,122.36,122.14,434672,434672,434672,分时图,83.51419924156437,86.33794626797604,0,0,0,0,434672,0,0,0,0,0,0,0,0,0,0,0,0
2442,2023-01-11 00:14:00,122.42,122.33,122.42,122.28,1467736,1467736,1467736,分时图,83.51419924156437,86.33794626797604,0,0,0,0,1467736,0,0,0,0,0,0,0,0,0,0,0,0
2443,2023-01-11 00:15:00,122.26,122.4,122.44,122.26,245656,245656,245656,分时图,83.51419924156437,86.33794626797604,0,0,0,0,245656,0,0,0,0,0,0,0,0,0,0,0,0
2444,2023-01-11 00:16:00,122.48,122.8,122.8,122.48,730416,730416,730416,分时图,83.51419924156437,86.33794626797604,0,0,0,0,730416,0,0,0,0,0,0,0,0,0,0,0,0
2445,2023-01-11 00:17:00,122.89,122.79,122.89,122.79,557240,557240,557240,分时图,81.12579757375013,86.33794626797604,0,0,0,0,557240,0,0,0,0,0,0,0,0,0,0,0,0
2446,2023-01-11 00:18:00,122.83,122.96,122.96,122.79,336744,336744,336744,分时图,81.12579757375013,86.33794626797604,0,0,0,0,336744,0,0,0,0,0,0,0,0,0,0,0,0
2447,2023-01-11 00:19:00,122.79,122.93,123.04,122.79,388528,388528,388528,分时图,81.12579757375013,86.33794626797604,0,0,0,0,388528,0,0,0,0,0,0,0,0,0,0,0,0
2448,2023-01-11 00:20:00,122.99,122.89,123.0,122.89,332112,332112,332112,分时图,81.12579757375013,86.33794626797604,0,0,0,0,332112,0,0,0,0,0,0,0,0,0,0,0,0
2449,2023-01-11 00:21:00,122.85,122.8,122.86,122.75,385536,385536,385536,分时图,81.12579757375013,86.33794626797604,0,0,0,0,385536,0,0,0,0,0,0,0,0,0,0,0,0
2450,2023-01-11 00:22:00,122.72,123.05,123.29,122.72,594984,594984,594984,分时图,80.0336718164593,86.33794626797604,0,0,0,0,594984,0,0,0,0,0,0,0,0,0,0,0,0
2451,2023-01-11 00:23:00,123.15,123.14,123.16,123.11,365928,365928,365928,分时图,80.0336718164593,86.33794626797604,0,0,0,0,365928,0,0,0,0,0,0,0,0,0,0,0,0
2452,2023-01-11 00:24:00,123.14,123.29,123.29,123.03,490992,490992,490992,分时图,80.0336718164593,86.33794626797604,0,0,0,0,490992,0,0,0,0,0,0,0,0,0,0,0,0
2453,2023-01-11 00:25:00,123.2,123.42,123.42,123.2,602512,602512,602512,分时图,80.0336718164593,86.33794626797604,0,0,0,0,602512,0,0,0,0,0,0,0,0,0,0,0,0
2454,2023-01-11 00:26:00,123.4,123.3,123.4,123.3,407888,407888,407888,分时图,80.0336718164593,86.33794626797604,0,0,0,0,407888,0,0,0,0,0,0,0,0,0,0,0,0
2455,2023-01-11 00:27:00,123.3,123.04,123.3,123.04,358064,358064,358064,分时图,77.847993839059,86.33794626797604,0,0,0,0,358064,0,0,0,0,0,0,0,0,0,0,0,0
2456,2023-01-11 00:28:00,123.03,123.31,123.31,123.03,330232,330232,330232,分时图,77.847993839059,86.33794626797604,0,0,0,0,330232,0,0,0,0,0,0,0,0,0,0,0,0
2457,2023-01-11 00:29:00,123.28,123.07,123.28,123.07,268760,268760,268760,分时图,77.847993839059,86.33794626797604,0,0,0,0,268760,0,0,0,0,0,0,0,0,0,0,0,0
2458,2023-01-11 00:30:00,123.06,122.65,123.06,122.65,482960,482960,482960,分时图,77.847993839059,86.33794626797604,0,0,0,0,482960,0,0,0,0,0,0,0,0,0,0,0,0
2459,2023-01-11 00:31:00,122.61,122.73,122.88,122.61,357696,357696,357696,分时图,77.847993839059,86.33794626797604,0,0,0,0,357696,0,0,0,0,0,0,0,0,0,0,0,0
2460,2023-01-11 00:32:00,122.75,122.67,122.75,122.56,327144,327144,327144,分时图,75.70180335111073,87.06511676263719,0,0,0,0,327144,0,0,0,0,0,0,0,0,0,0,0,0
2461,2023-01-11 00:33:00,122.71,122.62,122.81,122.62,234176,234176,234176,分时图,75.70180335111073,87.06511676263719,0,0,0,0,234176,0,0,0,0,0,0,0,0,0,0,0,0
2462,2023-01-11 00:34:00,122.61,122.43,122.61,122.33,453648,453648,453648,分时图,75.70180335111073,87.06511676263719,0,0,0,0,453648,0,0,0,0,0,0,0,0,0,0,0,0
2463,2023-01-11 00:35:00,122.38,122.49,122.57,122.38,289896,289896,289896,分时图,75.70180335111073,87.06511676263719,0,0,0,0,289896,0,0,0,0,0,0,0,0,0,0,0,0
2464,2023-01-11 00:36:00,122.46,122.64,122.64,122.46,276408,276408,276408,分时图,75.70180335111073,87.06511676263719,0,0,0,0,276408,0,0,0,0,0,0,0,0,0,0,0,0
2465,2023-01-11 00:37:00,122.64,122.67,122.67,122.53,248520,248520,248520,分时图,74.10028369275543,87.06511676263719,0,0,0,0,248520,0,0,0,0,0,0,0,0,0,0,0,0
2466,2023-01-11 00:38:00,122.66,122.77,122.83,122.66,328784,328784,328784,分时图,74.10028369275543,87.06511676263719,0,0,0,0,328784,0,0,0,0,0,0,0,0,0,0,0,0
2467,2023-01-11 00:39:00,122.84,122.85,122.85,122.75,243456,243456,243456,分时图,74.10028369275543,87.06511676263719,0,0,0,0,243456,0,0,0,0,0,0,0,0,0,0,0,0
