,dt,open,close,high,low,vol,cje,zxj,Code,JW_5,JW_30,DI_5min,DING_5min,DI_30min,DING_30min,volume,icon_1,icon_2,icon_11,icon_12,icon_13,icon_34,icon_35,icon_38,icon_39,icon_41
0,2023-12-11 22:31:00,242.74,242.16,245.0,242.0,2939745,2939745,2939745,分时图,,,0,0,0,0,2939745,0,0,0,0,0,0,0,0,0,0
1,2023-12-11 22:32:00,242.18,241.9,242.39,241.9,543258,543258,543258,分时图,65.43736581611392,68.68839417135162,0,0,0,0,543258,0,0,0,0,0,0,0,0,0,0
2,2023-12-11 22:33:00,242.14,241.59,242.14,241.59,579980,579980,579980,分时图,65.43736581611392,68.68839417135162,0,0,0,0,579980,0,0,0,0,0,0,0,0,0,0
3,2023-12-11 22:34:00,241.7,241.99,241.99,241.51,478975,478975,478975,分时图,65.43736581611392,68.68839417135162,0,0,0,0,478975,0,0,0,0,0,0,0,0,0,0
4,2023-12-11 22:35:00,242.05,241.51,242.3,241.51,855766,855766,855766,分时图,65.43736581611392,68.68839417135162,0,0,0,0,855766,0,0,0,0,0,0,0,0,0,0
5,2023-12-11 22:36:00,241.81,240.79,241.81,240.79,828969,828969,828969,分时图,65.43736581611392,68.68839417135162,0,0,0,0,828969,0,0,0,0,0,0,0,0,0,0
6,2023-12-11 22:37:00,241.09,241.33,241.46,241.0,529066,529066,529066,分时图,59.45013774075561,68.68839417135162,0,0,0,0,529066,0,0,0,0,0,0,0,0,0,0
7,2023-12-11 22:38:00,241.63,241.54,241.95,241.54,563819,563819,563819,分时图,59.45013774075561,68.68839417135162,0,0,0,0,563819,0,0,0,0,0,0,0,0,0,0
8,2023-12-11 22:39:00,241.74,242.46,242.46,241.74,711377,711377,711377,分时图,59.45013774075561,68.68839417135162,0,0,0,0,711377,0,0,0,0,0,0,0,0,0,0
9,2023-12-11 22:40:00,242.35,242.52,242.62,242.18,538200,538200,538200,分时图,59.45013774075561,68.68839417135162,0,0,0,0,538200,0,0,0,0,0,0,0,0,0,0
10,2023-12-11 22:41:00,242.5,242.11,242.88,242.11,628475,628475,628475,分时图,59.45013774075561,68.68839417135162,0,0,0,0,628475,0,0,0,0,0,0,0,0,0,0
11,2023-12-11 22:42:00,242.07,241.93,242.37,241.93,510495,510495,510495,分时图,53.93833266148185,68.68839417135162,0,0,0,0,510495,0,0,0,0,0,0,0,0,0,0
12,2023-12-11 22:43:00,241.89,241.8,241.95,241.68,427628,427628,427628,分时图,53.93833266148185,68.68839417135162,0,0,0,0,427628,0,0,0,0,0,0,0,0,0,0
13,2023-12-11 22:44:00,241.43,241.51,241.84,241.43,428943,428943,428943,分时图,53.93833266148185,68.68839417135162,0,0,0,0,428943,0,0,0,0,0,0,0,0,0,0
14,2023-12-11 22:45:00,241.57,241.24,241.65,241.24,426186,426186,426186,分时图,53.93833266148185,68.68839417135162,0,0,0,0,426186,0,0,0,0,0,0,0,0,0,0
15,2023-12-11 22:46:00,242.02,242.07,242.07,241.89,486098,486098,486098,分时图,53.93833266148185,68.68839417135162,0,0,0,0,486098,0,0,0,0,0,0,0,0,0,0
16,2023-12-11 22:47:00,241.93,241.57,241.98,241.57,260966,260966,260966,分时图,45.66103638111365,68.68839417135162,0,0,0,0,260966,0,0,0,0,0,0,0,0,0,0
17,2023-12-11 22:48:00,241.87,242.2,242.24,241.87,449929,449929,449929,分时图,45.66103638111365,68.68839417135162,0,0,0,0,449929,0,0,0,0,0,0,0,0,0,0
18,2023-12-11 22:49:00,242.46,242.08,242.46,242.0,434106,434106,434106,分时图,45.66103638111365,68.68839417135162,0,0,0,0,434106,0,0,0,0,0,0,0,0,0,0
19,2023-12-11 22:50:00,242.42,241.78,242.42,241.78,532895,532895,532895,分时图,45.66103638111365,68.68839417135162,0,0,0,0,532895,0,0,0,0,0,0,0,0,0,0
20,2023-12-11 22:51:00,241.86,241.31,241.86,241.31,493824,493824,493824,分时图,45.66103638111365,68.68839417135162,0,0,0,0,493824,0,0,0,0,0,0,0,0,0,0
21,2023-12-11 22:52:00,241.34,241.13,241.34,240.84,776999,776999,776999,分时图,38.63593642232165,68.68839417135162,0,0,0,0,776999,0,0,0,0,0,0,0,0,0,0
22,2023-12-11 22:53:00,241.13,241.38,241.54,241.13,408057,408057,408057,分时图,38.63593642232165,68.68839417135162,0,0,0,0,408057,0,0,0,0,0,0,0,0,0,0
23,2023-12-11 22:54:00,241.33,241.9,241.9,241.33,536914,536914,536914,分时图,38.63593642232165,68.68839417135162,0,0,0,0,536914,0,0,0,0,0,0,0,0,0,0
24,2023-12-11 22:55:00,241.76,241.79,241.99,241.76,347546,347546,347546,分时图,38.63593642232165,68.68839417135162,0,0,0,0,347546,0,0,0,0,0,0,0,0,0,0
25,2023-12-11 22:56:00,241.86,241.4,241.86,241.4,367322,367322,367322,分时图,38.63593642232165,68.68839417135162,0,0,0,0,367322,0,0,0,0,0,0,0,0,0,0
26,2023-12-11 22:57:00,241.45,242.07,242.16,241.45,500238,500238,500238,分时图,36.70179554867785,68.68839417135162,0,0,0,0,500238,0,0,0,0,0,0,0,0,0,0
27,2023-12-11 22:58:00,242.01,241.76,242.01,241.57,431916,431916,431916,分时图,36.70179554867785,68.68839417135162,0,0,0,0,431916,0,0,0,0,0,0,0,0,0,0
28,2023-12-11 22:59:00,241.78,241.85,242.0,241.68,275420,275420,275420,分时图,36.70179554867785,68.68839417135162,0,0,0,0,275420,0,0,0,0,0,0,0,0,0,0
29,2023-12-11 23:00:00,241.98,242.04,242.14,241.98,328716,328716,328716,分时图,36.70179554867785,68.68839417135162,0,0,0,0,328716,0,0,0,0,0,0,0,0,0,0
30,2023-12-11 23:01:00,241.94,242.36,242.36,241.93,438848,438848,438848,分时图,36.70179554867785,68.68839417135162,0,0,0,0,438848,0,0,0,0,0,0,0,0,0,0
31,2023-12-11 23:02:00,242.27,241.96,242.39,241.96,460584,460584,460584,分时图,28.514415647472717,61.704895995564385,0,0,0,0,460584,0,0,0,0,0,0,0,0,0,0
32,2023-12-11 23:03:00,241.81,241.78,242.05,241.78,359410,359410,359410,分时图,28.514415647472717,61.704895995564385,0,0,0,0,359410,0,0,0,0,0,0,0,0,0,0
33,2023-12-11 23:04:00,241.5,241.69,241.69,241.34,353694,353694,353694,分时图,28.514415647472717,61.704895995564385,0,0,0,0,353694,0,0,0,0,0,0,0,0,0,0
34,2023-12-11 23:05:00,241.7,241.43,241.7,241.38,231498,231498,231498,分时图,28.514415647472717,61.704895995564385,0,0,0,0,231498,0,0,0,0,0,0,0,0,0,0
