,dt,open,close,high,low,vol,cje,zxj,Code,JW_5,JW_30,DI_5min,DING_5min,DI_30min,DING_30min,volume,icon_1,icon_2,icon_11,icon_12,icon_13,icon_34,icon_35,icon_38,icon_39,icon_41
0,2023-10-20 22:30:00,215.18,215.17,215.24,215.05,311792,311792,311792,分时图,,,0,0,0,0,311792,0,0,0,0,0,0,0,0,0,0
1,2023-10-20 22:31:00,215.3,214.95,215.3,214.82,573408,573408,573408,分时图,,,0,0,0,0,573408,0,0,0,0,0,0,0,0,0,0
2,2023-10-20 22:32:00,214.73,214.6,214.73,214.54,353216,353216,353216,分时图,26.840780670921532,-8.347390825931093,0,0,1,0,353216,0,0,0,0,0,0,0,0,0,0
3,2023-10-20 22:33:00,214.58,214.8,214.91,214.57,425040,425040,425040,分时图,26.840780670921532,-8.347390825931093,0,0,1,0,425040,0,0,0,0,0,0,0,0,0,0
4,2023-10-20 22:34:00,214.83,214.88,215.12,214.83,448548,448548,448548,分时图,26.840780670921532,-8.347390825931093,0,0,1,0,448548,0,0,0,0,0,0,0,0,0,0
5,2023-10-20 22:35:00,214.87,215.33,215.41,214.87,574740,574740,574740,分时图,26.840780670921532,-8.347390825931093,0,0,1,0,574740,0,0,0,0,0,0,0,0,0,0
6,2023-10-20 22:36:00,215.55,215.64,215.71,215.55,353236,353236,353236,分时图,26.840780670921532,-8.347390825931093,0,0,1,0,353236,0,0,0,0,0,0,0,0,0,0
7,2023-10-20 22:37:00,215.64,215.44,215.64,215.37,246984,246984,246984,分时图,24.443517096080434,-8.347390825931093,0,0,1,0,246984,0,0,0,0,0,0,0,0,0,0
8,2023-10-20 22:38:00,215.4,215.45,215.66,215.17,295144,295144,295144,分时图,24.443517096080434,-8.347390825931093,0,0,1,0,295144,0,0,0,0,0,0,0,0,0,0
9,2023-10-20 22:39:00,215.28,215.38,215.51,215.28,212544,212544,212544,分时图,24.443517096080434,-8.347390825931093,0,0,1,0,212544,0,0,0,0,0,0,0,0,0,0
10,2023-10-20 22:40:00,215.26,214.98,215.26,214.97,350520,350520,350520,分时图,24.443517096080434,-8.347390825931093,0,0,1,0,350520,0,0,0,0,0,0,0,0,0,0
11,2023-10-20 22:41:00,214.88,215.12,215.2,214.88,313036,313036,313036,分时图,24.443517096080434,-8.347390825931093,0,0,1,0,313036,0,0,0,0,0,0,0,0,0,0
12,2023-10-20 22:42:00,215.02,214.82,215.24,214.82,308576,308576,308576,分时图,21.78694050853803,-8.347390825931093,0,0,1,0,308576,0,0,0,0,0,0,0,0,0,0
13,2023-10-20 22:43:00,214.79,214.63,214.89,214.63,292356,292356,292356,分时图,21.78694050853803,-8.347390825931093,0,0,1,0,292356,0,0,0,0,0,0,0,0,0,0
14,2023-10-20 22:44:00,214.59,214.65,214.88,214.59,293608,293608,293608,分时图,21.78694050853803,-8.347390825931093,0,0,1,0,293608,0,0,0,0,0,0,0,0,0,0
15,2023-10-20 22:45:00,214.59,214.7,214.81,214.54,309564,309564,309564,分时图,21.78694050853803,-8.347390825931093,0,0,1,0,309564,0,0,0,0,0,0,0,0,0,0
16,2023-10-20 22:46:00,214.67,214.87,214.87,214.55,223896,223896,223896,分时图,21.78694050853803,-8.347390825931093,0,0,1,0,223896,0,0,0,0,0,0,0,0,0,0
17,2023-10-20 22:47:00,215.05,214.85,215.21,214.85,393556,393556,393556,分时图,18.88372691953031,-8.347390825931093,0,0,1,0,393556,0,0,0,0,0,0,0,0,0,0
18,2023-10-20 22:48:00,214.68,214.5,214.68,214.49,473828,473828,473828,分时图,18.88372691953031,-8.347390825931093,0,0,1,0,473828,0,0,0,0,0,0,0,0,0,0
19,2023-10-20 22:49:00,214.7,214.6,214.7,214.6,196020,196020,196020,分时图,18.88372691953031,-8.347390825931093,0,0,1,0,196020,0,0,0,0,0,0,0,0,0,0
20,2023-10-20 22:50:00,214.67,214.84,214.84,214.67,231628,231628,231628,分时图,18.88372691953031,-8.347390825931093,0,0,1,0,231628,0,0,0,0,0,0,0,0,0,0
21,2023-10-20 22:51:00,214.85,214.68,214.9,214.66,250184,250184,250184,分时图,18.88372691953031,-8.347390825931093,0,0,1,0,250184,0,0,0,0,0,0,0,0,0,0
22,2023-10-20 22:52:00,214.78,214.2,214.87,214.2,462284,462284,462284,分时图,15.394138608172305,-8.347390825931093,0,0,1,0,462284,0,0,0,0,0,0,0,0,0,0
23,2023-10-20 22:53:00,214.13,214.32,214.4,214.13,404580,404580,404580,分时图,15.394138608172305,-8.347390825931093,0,0,1,0,404580,0,0,0,0,0,0,0,0,0,0
24,2023-10-20 22:54:00,214.34,214.27,214.35,214.27,226788,226788,226788,分时图,15.394138608172305,-8.347390825931093,0,0,1,0,226788,0,0,0,0,0,0,0,0,0,0
25,2023-10-20 22:55:00,214.29,214.02,214.29,214.02,495064,495064,495064,分时图,15.394138608172305,-8.347390825931093,0,0,1,0,495064,0,0,0,0,0,0,0,0,0,0
26,2023-10-20 22:56:00,213.88,213.74,213.88,213.72,503116,503116,503116,分时图,15.394138608172305,-8.347390825931093,0,0,1,0,503116,0,0,0,0,0,0,0,0,0,0
27,2023-10-20 22:57:00,213.69,213.53,213.69,213.51,511172,511172,511172,分时图,13.581358336049796,-8.347390825931093,0,0,1,0,511172,0,0,0,0,0,0,0,0,0,0
28,2023-10-20 22:58:00,213.6,213.69,213.69,213.6,345164,345164,345164,分时图,13.581358336049796,-8.347390825931093,0,0,1,0,345164,0,0,0,0,0,0,0,0,0,0
29,2023-10-20 22:59:00,213.71,213.75,213.84,213.71,373156,373156,373156,分时图,13.581358336049796,-8.347390825931093,0,0,1,0,373156,0,0,0,0,0,0,0,0,0,0
30,2023-10-20 23:00:00,213.81,213.76,213.85,213.74,255016,255016,255016,分时图,13.581358336049796,-8.347390825931093,0,0,1,0,255016,0,0,0,0,0,0,0,0,0,0
