,dt,open,close,high,low,vol,cje,zxj,Code,JW_5,JW_30,DI_5min,DING_5min,DI_30min,DING_30min,volume,icon_1,icon_2,icon_11,icon_12,icon_13,icon_34,icon_35,icon_38,icon_39,icon_41
0,2023-08-01 22:30:00,262.65,262.53,262.65,262.49,165520,165520,165520,分时图,,,0,0,0,0,165520,0,0,0,0,0,0,0,0,0,0
1,2023-08-01 22:31:00,262.68,262.68,262.75,262.66,297852,297852,297852,分时图,,,0,0,0,0,297852,0,0,0,0,0,0,0,0,0,0
2,2023-08-01 22:32:00,262.62,262.66,262.81,262.62,193376,193376,193376,分时图,-11.839968570572296,82.17920228780152,1,0,0,0,193376,0,0,0,0,0,0,0,0,0,0
3,2023-08-01 22:33:00,262.65,262.88,262.94,262.65,197660,197660,197660,分时图,-11.839968570572296,82.17920228780152,1,0,0,0,197660,0,0,0,0,0,0,0,0,0,0
4,2023-08-01 22:34:00,262.86,262.74,262.86,262.74,218122,218122,218122,分时图,-11.839968570572296,82.17920228780152,1,0,0,0,218122,0,0,0,0,0,0,0,0,0,0
5,2023-08-01 22:35:00,262.71,262.55,262.73,262.55,185198,185198,185198,分时图,-11.839968570572296,82.17920228780152,1,0,0,0,185198,0,0,0,0,0,0,0,0,0,0
6,2023-08-01 22:36:00,262.28,262.83,262.96,262.28,577008,577008,577008,分时图,-11.839968570572296,82.17920228780152,1,0,0,0,577008,0,0,0,0,0,0,0,0,0,0
7,2023-08-01 22:37:00,263.1,263.37,263.61,263.1,493302,493302,493302,分时图,-9.128074128477948,82.17920228780152,1,0,0,0,493302,0,0,0,0,0,0,0,0,0,0
8,2023-08-01 22:38:00,263.39,263.42,263.48,263.39,232860,232860,232860,分时图,-9.128074128477948,82.17920228780152,1,0,0,0,232860,0,0,0,0,0,0,0,0,0,0
9,2023-08-01 22:39:00,263.4,263.39,263.46,263.37,235902,235902,235902,分时图,-9.128074128477948,82.17920228780152,1,0,0,0,235902,0,0,0,0,0,0,0,0,0,0
10,2023-08-01 22:40:00,263.33,263.57,263.62,263.33,286716,286716,286716,分时图,-9.128074128477948,82.17920228780152,1,0,0,0,286716,0,0,0,0,0,0,0,0,0,0
11,2023-08-01 22:41:00,263.47,263.4,263.52,263.39,213366,213366,213366,分时图,-9.128074128477948,82.17920228780152,1,0,0,0,213366,0,0,0,0,0,0,0,0,0,0
12,2023-08-01 22:42:00,263.4,263.77,263.77,263.16,400640,400640,400640,分时图,-6.956093512676148,82.17920228780152,1,0,0,0,400640,0,0,0,0,0,0,0,0,0,0
13,2023-08-01 22:43:00,263.87,263.76,263.88,263.76,357078,357078,357078,分时图,-6.956093512676148,82.17920228780152,1,0,0,0,357078,0,0,0,0,0,0,0,0,0,0
14,2023-08-01 22:44:00,263.76,263.64,263.76,263.63,257568,257568,257568,分时图,-6.956093512676148,82.17920228780152,1,0,0,0,257568,0,0,0,0,0,0,0,0,0,0
15,2023-08-01 22:45:00,263.48,263.3,263.52,263.3,265008,265008,265008,分时图,-6.956093512676148,82.17920228780152,1,0,0,0,265008,0,0,0,0,0,0,0,0,0,0
16,2023-08-01 22:46:00,263.45,263.28,263.45,263.24,231258,231258,231258,分时图,-6.956093512676148,82.17920228780152,1,0,0,0,231258,0,0,0,0,0,0,0,0,0,0
17,2023-08-01 22:47:00,263.25,263.55,263.7,263.11,327102,327102,327102,分时图,-3.1935976230023186,82.17920228780152,1,0,0,0,327102,0,0,0,0,0,0,0,0,0,0
18,2023-08-01 22:48:00,263.61,263.55,263.62,263.52,156528,156528,156528,分时图,-3.1935976230023186,82.17920228780152,1,0,0,0,156528,0,0,0,0,0,0,0,0,0,0
19,2023-08-01 22:49:00,263.57,263.48,263.68,263.36,168002,168002,168002,分时图,-3.1935976230023186,82.17920228780152,1,0,0,0,168002,0,0,0,0,0,0,0,0,0,0
20,2023-08-01 22:50:00,263.38,263.77,263.77,263.38,266840,266840,266840,分时图,-3.1935976230023186,82.17920228780152,1,0,0,0,266840,0,0,0,0,0,0,0,0,0,0
21,2023-08-01 22:51:00,263.82,263.88,263.93,263.82,308910,308910,308910,分时图,-3.1935976230023186,82.17920228780152,1,0,0,0,308910,0,0,0,0,0,0,0,0,0,0
22,2023-08-01 22:52:00,263.92,263.73,264.04,263.67,290756,290756,290756,分时图,-1.1975887052219463,82.17920228780152,1,0,0,0,290756,0,0,0,0,0,0,0,0,0,0
23,2023-08-01 22:53:00,263.67,263.55,263.67,263.55,201288,201288,201288,分时图,-1.1975887052219463,82.17920228780152,1,0,0,0,201288,0,0,0,0,0,0,0,0,0,0
24,2023-08-01 22:54:00,263.54,263.54,263.76,263.54,270332,270332,270332,分时图,-1.1975887052219463,82.17920228780152,1,0,0,0,270332,0,0,0,0,0,0,0,0,0,0
25,2023-08-01 22:55:00,263.71,263.46,263.71,263.4,201848,201848,201848,分时图,-1.1975887052219463,82.17920228780152,1,0,0,0,201848,0,0,0,0,0,0,0,0,0,0
26,2023-08-01 22:56:00,263.43,263.38,263.68,263.38,271404,271404,271404,分时图,-1.1975887052219463,82.17920228780152,1,0,0,0,271404,0,0,0,0,0,0,0,0,0,0
27,2023-08-01 22:57:00,263.48,263.37,263.61,263.37,235394,235394,235394,分时图,2.13291785954938,82.17920228780152,0,0,0,0,235394,0,0,0,0,0,0,0,0,0,0
28,2023-08-01 22:58:00,263.14,263.18,263.18,263.12,268116,268116,268116,分时图,2.13291785954938,82.17920228780152,0,0,0,0,268116,0,0,0,0,0,0,0,0,0,0
29,2023-08-01 22:59:00,263.26,263.19,263.5,263.1,403098,403098,403098,分时图,2.13291785954938,82.17920228780152,0,0,0,0,403098,0,0,0,0,0,0,0,0,0,0
30,2023-08-01 23:00:00,263.25,263.68,263.68,263.19,327096,327096,327096,分时图,2.13291785954938,82.17920228780152,0,0,0,0,327096,0,0,0,0,0,0,0,0,0,0
31,2023-08-01 23:01:00,263.58,263.89,263.91,263.58,321964,321964,321964,分时图,2.13291785954938,82.17920228780152,0,0,0,0,321964,0,0,0,0,0,0,0,0,0,0
32,2023-08-01 23:02:00,263.9,263.94,263.98,263.86,230400,230400,230400,分时图,3.585270301101474,79.32587231115875,0,0,0,0,230400,0,0,0,0,0,0,0,0,0,0
33,2023-08-01 23:03:00,264.01,263.76,264.01,263.76,184476,184476,184476,分时图,3.585270301101474,79.32587231115875,0,0,0,0,184476,0,0,0,0,0,0,0,0,0,0
34,2023-08-01 23:04:00,263.77,263.6,263.88,263.6,179576,179576,179576,分时图,3.585270301101474,79.32587231115875,0,0,0,0,179576,0,0,0,0,0,0,0,0,0,0
35,2023-08-01 23:05:00,263.56,263.66,263.77,263.56,180040,180040,180040,分时图,3.585270301101474,79.32587231115875,0,0,0,0,180040,0,0,0,0,0,0,0,0,0,0
36,2023-08-01 23:06:00,263.66,263.34,263.77,263.34,246348,246348,246348,分时图,3.585270301101474,79.32587231115875,0,0,0,0,246348,0,0,0,0,0,0,0,0,0,0
37,2023-08-01 23:07:00,263.43,263.5,263.63,263.39,241328,241328,241328,分时图,3.6179805062504897,79.32587231115875,0,0,0,0,241328,0,0,0,0,0,0,0,0,0,0
38,2023-08-01 23:08:00,263.58,263.11,263.58,263.11,261288,261288,261288,分时图,3.6179805062504897,79.32587231115875,0,0,0,0,261288,0,0,0,0,0,0,0,0,0,0
39,2023-08-01 23:09:00,263.15,263.1,263.15,263.07,352692,352692,352692,分时图,3.6179805062504897,79.32587231115875,0,0,0,0,352692,0,0,0,0,0,0,0,0,0,0
40,2023-08-01 23:10:00,263.14,263.06,263.24,263.06,208064,208064,208064,分时图,3.6179805062504897,79.32587231115875,0,0,0,0,208064,0,0,0,0,0,0,0,0,0,0
41,2023-08-01 23:11:00,263.08,262.88,263.12,262.88,287704,287704,287704,分时图,3.6179805062504897,79.32587231115875,0,0,0,0,287704,0,0,0,0,0,0,0,0,0,0
42,2023-08-01 23:12:00,262.9,262.84,263.02,262.84,188900,188900,188900,分时图,3.884171251086741,79.32587231115875,0,0,0,0,188900,0,0,0,0,0,0,0,0,0,0
43,2023-08-01 23:13:00,262.96,263.23,263.23,262.91,230180,230180,230180,分时图,3.884171251086741,79.32587231115875,0,0,0,0,230180,0,0,0,0,0,0,0,0,0,0
44,2023-08-01 23:14:00,263.14,263.19,263.21,263.11,193624,193624,193624,分时图,3.884171251086741,79.32587231115875,0,0,0,0,193624,0,0,0,0,0,0,0,0,0,0
45,2023-08-01 23:15:00,263.05,262.8,263.05,262.64,290656,290656,290656,分时图,3.884171251086741,79.32587231115875,0,0,0,0,290656,0,0,0,0,0,0,0,0,0,0
46,2023-08-01 23:16:00,262.8,262.94,262.94,262.8,206664,206664,206664,分时图,3.884171251086741,79.32587231115875,0,0,0,0,206664,0,0,0,0,0,0,0,0,0,0
47,2023-08-01 23:17:00,262.89,262.91,262.91,262.7,187964,187964,187964,分时图,4.845183717303442,79.32587231115875,0,0,0,0,187964,0,0,0,0,0,0,0,0,0,0
48,2023-08-01 23:18:00,262.84,262.96,263.28,262.84,282448,282448,282448,分时图,4.845183717303442,79.32587231115875,0,0,0,0,282448,0,0,0,0,0,0,0,0,0,0
