,dt,open,close,high,low,vol,cje,zxj,Code,JW_5,JW_30,DI_5min,DING_5min,DI_30min,DING_30min,volume,icon_1,icon_2,icon_11,icon_12,icon_13,icon_34,icon_35,icon_38,icon_39,icon_41
0,2023-12-27 22:31:00,258.35,259.05,259.07,257.0,2706669,2706669,2706669,分时图,,,0,0,0,0,2706669,0,0,0,0,0,0,0,0,0,0
1,2023-12-27 22:32:00,259.29,258.9,259.29,258.9,781211,781211,781211,分时图,,,0,0,0,0,781211,0,0,0,0,0,0,0,0,0,0
2,2023-12-27 22:33:00,259.37,259.57,259.62,259.37,812323,812323,812323,分时图,,,0,0,0,0,812323,0,0,0,0,0,0,0,0,0,0
3,2023-12-27 22:34:00,260.0,260.07,260.37,260.0,1464128,1464128,1464128,分时图,,,0,0,0,0,1464128,0,0,0,0,0,0,0,0,0,0
4,2023-12-27 22:35:00,260.27,260.2,260.27,259.82,692547,692547,692547,分时图,,,0,0,0,0,692547,0,0,0,0,0,0,0,0,0,0
5,2023-12-27 22:36:00,260.24,260.56,260.56,260.07,870246,870246,870246,分时图,,,0,0,0,0,870246,0,0,0,0,0,0,0,0,0,0
6,2023-12-27 22:37:00,260.29,260.73,260.87,260.28,840980,840980,840980,分时图,,,0,0,0,0,840980,0,0,0,0,0,0,0,0,0,0
7,2023-12-27 22:38:00,260.84,260.86,260.9,260.78,507096,507096,507096,分时图,,,0,0,0,0,507096,0,0,0,0,0,0,0,0,0,0
8,2023-12-27 22:39:00,260.75,260.65,260.75,260.59,445632,445632,445632,分时图,,,0,0,0,0,445632,0,0,0,0,0,0,0,0,0,0
9,2023-12-27 22:40:00,260.73,261.16,261.16,260.73,849383,849383,849383,分时图,,,0,0,0,0,849383,0,0,0,0,0,0,0,0,0,0
10,2023-12-27 22:41:00,261.23,261.45,261.47,261.23,814025,814025,814025,分时图,,,0,0,0,0,814025,0,0,0,0,0,0,0,0,0,0
11,2023-12-27 22:42:00,261.26,261.13,261.26,261.0,672116,672116,672116,分时图,,,0,0,0,0,672116,0,0,0,0,0,0,0,0,0,0
12,2023-12-27 22:43:00,261.26,261.33,261.36,261.16,498875,498875,498875,分时图,,,0,0,0,0,498875,0,0,0,0,0,0,0,0,0,0
13,2023-12-27 22:44:00,261.44,261.94,261.94,261.44,833536,833536,833536,分时图,,,0,0,0,0,833536,0,0,0,0,0,0,0,0,0,0
14,2023-12-27 22:45:00,261.95,262.26,262.26,261.95,962567,962567,962567,分时图,,,0,0,0,0,962567,0,0,0,0,0,0,0,0,0,0
15,2023-12-27 22:46:00,262.4,262.15,262.42,262.11,705378,705378,705378,分时图,,,0,0,0,0,705378,0,0,0,0,0,0,0,0,0,0
16,2023-12-27 22:47:00,261.92,261.9,261.92,261.81,629782,629782,629782,分时图,,,0,0,0,0,629782,0,0,0,0,0,0,0,0,0,0
17,2023-12-27 22:48:00,261.93,261.85,262.05,261.8,466175,466175,466175,分时图,,,0,0,0,0,466175,0,0,0,0,0,0,0,0,0,0
18,2023-12-27 22:49:00,261.84,261.41,261.84,261.19,782054,782054,782054,分时图,,,0,0,0,0,782054,0,0,0,0,0,0,0,0,0,0
19,2023-12-27 22:50:00,261.48,261.93,261.93,261.48,569101,569101,569101,分时图,,,0,0,0,0,569101,0,0,0,0,0,0,0,0,0,0
20,2023-12-27 22:51:00,262.27,262.35,262.35,262.14,691298,691298,691298,分时图,,,0,0,0,0,691298,0,0,0,0,0,0,0,0,0,0
21,2023-12-27 22:52:00,262.47,262.17,262.58,262.17,686018,686018,686018,分时图,,,0,0,0,0,686018,0,0,0,0,0,0,0,0,0,0
22,2023-12-27 22:53:00,262.38,262.45,262.66,262.36,638876,638876,638876,分时图,,,0,0,0,0,638876,0,0,0,0,0,0,0,0,0,0
23,2023-12-27 22:54:00,262.41,262.72,262.72,262.29,468196,468196,468196,分时图,,,0,0,0,0,468196,0,0,0,0,0,0,0,0,0,0
24,2023-12-27 22:55:00,262.8,262.6,262.8,262.58,458932,458932,458932,分时图,,,0,0,0,0,458932,0,0,0,0,0,0,0,0,0,0
25,2023-12-27 22:56:00,262.43,262.53,262.56,262.15,471132,471132,471132,分时图,,,0,0,0,0,471132,0,0,0,0,0,0,0,0,0,0
26,2023-12-27 22:57:00,262.28,262.4,262.42,262.18,564598,564598,564598,分时图,,,0,0,0,0,564598,0,0,0,0,0,0,0,0,0,0
27,2023-12-27 22:58:00,262.58,262.29,262.58,262.18,391898,391898,391898,分时图,,,0,0,0,0,391898,0,0,0,0,0,0,0,0,0,0
28,2023-12-27 22:59:00,262.12,262.24,262.24,262.08,373452,373452,373452,分时图,,,0,0,0,0,373452,0,0,0,0,0,0,0,0,0,0
29,2023-12-27 23:00:00,262.37,262.48,262.48,262.36,523262,523262,523262,分时图,,,0,0,0,0,523262,0,0,0,0,0,0,0,0,0,0
30,2023-12-27 23:01:00,262.6,262.87,262.87,262.6,797054,797054,797054,分时图,,,0,0,0,0,797054,0,0,0,0,0,0,0,0,0,0
31,2023-12-27 23:02:00,262.89,263.01,263.08,262.89,810316,810316,810316,分时图,,,0,0,0,0,810316,0,0,0,0,0,0,0,0,0,0
32,2023-12-27 23:03:00,262.75,263.07,263.13,262.75,537600,537600,537600,分时图,,,0,0,0,0,537600,0,0,0,0,0,0,0,0,0,0
33,2023-12-27 23:04:00,263.2,263.29,263.29,263.17,509820,509820,509820,分时图,,,0,0,0,0,509820,0,0,0,0,0,0,0,0,0,0
34,2023-12-27 23:05:00,263.27,263.11,263.27,263.11,350476,350476,350476,分时图,,,0,0,0,0,350476,0,0,0,0,0,0,0,0,0,0
35,2023-12-27 23:06:00,263.15,262.94,263.24,262.92,349412,349412,349412,分时图,,,0,0,0,0,349412,0,0,0,0,0,0,0,0,0,0
36,2023-12-27 23:07:00,262.93,262.85,263.02,262.83,329448,329448,329448,分时图,,,0,0,0,0,329448,0,0,0,0,0,0,0,0,0,0
37,2023-12-27 23:08:00,262.9,262.85,262.92,262.84,331188,331188,331188,分时图,,,0,0,0,0,331188,0,0,0,0,0,0,0,0,0,0
38,2023-12-27 23:09:00,262.95,263.14,263.2,262.95,424072,424072,424072,分时图,,,0,0,0,0,424072,0,0,0,0,0,0,0,0,0,0
39,2023-12-27 23:10:00,263.12,262.64,263.12,262.64,500686,500686,500686,分时图,,,0,0,0,0,500686,0,0,0,0,0,0,0,0,0,0
40,2023-12-27 23:11:00,262.78,262.67,262.85,262.67,352650,352650,352650,分时图,,,0,0,0,0,352650,0,0,0,0,0,0,0,0,0,0
41,2023-12-27 23:12:00,262.56,262.16,262.56,262.16,549792,549792,549792,分时图,,,0,0,0,0,549792,0,0,0,0,0,0,0,0,0,0
42,2023-12-27 23:13:00,262.18,262.15,262.44,262.15,360932,360932,360932,分时图,,,0,0,0,0,360932,0,0,0,0,0,0,0,0,0,0
43,2023-12-27 23:14:00,262.18,261.82,262.33,261.82,476228,476228,476228,分时图,,,0,0,0,0,476228,0,0,0,0,0,0,0,0,0,0
44,2023-12-27 23:15:00,262.18,262.09,262.18,261.97,545010,545010,545010,分时图,,,0,0,0,0,545010,0,0,0,0,0,0,0,0,0,0
45,2023-12-27 23:16:00,262.01,262.05,262.14,261.98,468164,468164,468164,分时图,,,0,0,0,0,468164,0,0,0,0,0,0,0,0,0,0
46,2023-12-27 23:17:00,261.94,262.02,262.13,261.92,373194,373194,373194,分时图,,,0,0,0,0,373194,0,0,0,0,0,0,0,0,0,0
47,2023-12-27 23:18:00,261.9,261.86,261.91,261.73,305848,305848,305848,分时图,,,0,0,0,0,305848,0,0,0,0,0,0,0,0,0,0
48,2023-12-27 23:19:00,261.87,262.14,262.14,261.81,374164,374164,374164,分时图,,,0,0,0,0,374164,0,0,0,0,0,0,0,0,0,0
49,2023-12-27 23:20:00,262.26,262.37,262.44,262.2,582656,582656,582656,分时图,,,0,0,0,0,582656,0,0,0,0,0,0,0,0,0,0
50,2023-12-27 23:21:00,262.43,261.93,262.47,261.93,485328,485328,485328,分时图,,,0,0,0,0,485328,0,0,0,0,0,0,0,0,0,0
51,2023-12-27 23:22:00,261.82,261.86,261.93,261.66,522230,522230,522230,分时图,,,0,0,0,0,522230,0,0,0,0,0,0,0,0,0,0
52,2023-12-27 23:23:00,261.81,261.88,261.92,261.81,288274,288274,288274,分时图,,,0,0,0,0,288274,0,0,0,0,0,0,0,0,0,0
53,2023-12-27 23:24:00,261.94,262.27,262.27,261.83,285608,285608,285608,分时图,,,0,0,0,0,285608,0,0,0,0,0,0,0,0,0,0
54,2023-12-27 23:25:00,262.34,262.49,262.49,262.34,505696,505696,505696,分时图,,,0,0,0,0,505696,0,0,0,0,0,0,0,0,0,0
55,2023-12-27 23:26:00,262.71,262.32,262.71,262.32,471184,471184,471184,分时图,,,0,0,0,0,471184,0,0,0,0,0,0,0,0,0,0
56,2023-12-27 23:27:00,262.55,262.52,262.67,262.52,335032,335032,335032,分时图,,,0,0,0,0,335032,0,0,0,0,0,0,0,0,0,0
57,2023-12-27 23:28:00,262.61,262.83,262.83,262.61,288324,288324,288324,分时图,,,0,0,0,0,288324,0,0,0,0,0,0,0,0,0,0
58,2023-12-27 23:29:00,262.83,262.96,262.96,262.83,347212,347212,347212,分时图,,,0,0,0,0,347212,0,0,0,0,0,0,0,0,0,0
